unique_id,ds,y
BNB,2018-10-18,9.71658
BNB,2018-10-19,9.76675
BNB,2018-10-20,9.75463
BNB,2018-10-21,9.7433
BNB,2018-10-22,9.72685
BNB,2018-10-23,9.80308
BNB,2018-10-24,9.74532
BNB,2018-10-25,9.69228
BNB,2018-10-26,9.70268
BNB,2018-10-27,9.65445
BNB,2018-10-28,9.66679
BNB,2018-10-29,9.40262
BNB,2018-10-30,9.38704
BNB,2018-10-31,9.36496
BNB,2018-11-01,9.54922
BNB,2018-11-02,9.57308
BNB,2018-11-03,9.53021
BNB,2018-11-04,9.62754
BNB,2018-11-05,9.67251
BNB,2018-11-06,9.78081
BNB,2018-11-07,9.81693
BNB,2018-11-08,9.65095
BNB,2018-11-09,9.5542
BNB,2018-11-10,9.55752
BNB,2018-11-11,9.46
BNB,2018-11-12,9.36122
BNB,2018-11-13,9.24841
BNB,2018-11-14,8.40701
BNB,2018-11-15,8.18486
BNB,2018-11-16,7.88448
BNB,2018-11-17,7.7182
BNB,2018-11-18,7.99976
BNB,2018-11-19,6.63209
BNB,2018-11-20,5.76021
BNB,2018-11-21,6.19905
BNB,2018-11-22,5.75555
BNB,2018-11-23,5.55743
BNB,2018-11-24,5.11528
BNB,2018-11-25,5.18058
BNB,2018-11-26,4.92645
BNB,2018-11-27,4.91305
BNB,2018-11-28,5.33696
BNB,2018-11-29,5.346633
BNB,2018-11-30,5.078572
BNB,2018-12-01,5.288723
BNB,2018-12-02,5.250417
BNB,2018-12-03,5.109251
BNB,2018-12-04,5.880791
BNB,2018-12-05,5.984278
BNB,2018-12-06,4.951687
BNB,2018-12-07,4.52865
BNB,2018-12-08,4.700418
BNB,2018-12-09,4.859104
BNB,2018-12-10,4.712263
BNB,2018-12-11,4.940698
BNB,2018-12-12,5.023137
BNB,2018-12-13,4.650704
BNB,2018-12-14,4.533357
BNB,2018-12-15,4.563012
BNB,2018-12-16,4.645258
BNB,2018-12-17,5.110017
BNB,2018-12-18,5.60027
BNB,2018-12-19,5.491901
BNB,2018-12-20,5.792257
BNB,2018-12-21,5.567144
BNB,2018-12-22,5.930578
BNB,2018-12-23,6.059008
BNB,2018-12-24,6.144924
BNB,2018-12-25,5.547575
BNB,2018-12-26,5.713105
BNB,2018-12-27,5.27545
BNB,2018-12-28,6.011828
BNB,2018-12-29,5.83234
BNB,2018-12-30,5.995711
BNB,2018-12-31,6.164732
