unique_id,ds,y
BTC,2018-09-12,6351.799805
BTC,2018-09-13,6517.310059
BTC,2018-09-14,6512.709961
BTC,2018-09-15,6543.200195
BTC,2018-09-16,6517.180176
BTC,2018-09-17,6281.200195
BTC,2018-09-18,6371.299805
BTC,2018-09-19,6398.540039
BTC,2018-09-20,6519.669922
BTC,2018-09-21,6734.950195
BTC,2018-09-22,6721.97998
BTC,2018-09-23,6710.629883
BTC,2018-09-24,6595.410156
BTC,2018-09-25,6446.470215
BTC,2018-09-26,6495.0
BTC,2018-09-27,6676.75
BTC,2018-09-28,6644.129883
BTC,2018-09-29,6601.959961
BTC,2018-09-30,6625.560059
BTC,2018-10-01,6589.620117
BTC,2018-10-02,6556.100098
BTC,2018-10-03,6502.589844
BTC,2018-10-04,6576.689941
BTC,2018-10-05,6622.47998
BTC,2018-10-06,6588.310059
BTC,2018-10-07,6602.950195
BTC,2018-10-08,6652.22998
BTC,2018-10-09,6642.640137
BTC,2018-10-10,6585.529785
BTC,2018-10-11,6256.240234
BTC,2018-10-12,6274.580078
BTC,2018-10-13,6285.990234
BTC,2018-10-14,6290.930176
BTC,2018-10-15,6596.540039
BTC,2018-10-16,6596.109863
BTC,2018-10-17,6544.430176
BTC,2018-10-18,6476.709961
BTC,2018-10-19,6465.410156
BTC,2018-10-20,6489.189941
BTC,2018-10-21,6482.350098
BTC,2018-10-22,6487.160156
BTC,2018-10-23,6475.740234
BTC,2018-10-24,6495.839844
BTC,2018-10-25,6476.290039
BTC,2018-10-26,6474.75
BTC,2018-10-27,6480.379883
BTC,2018-10-28,6486.390137
BTC,2018-10-29,6332.629883
BTC,2018-10-30,6334.27002
BTC,2018-10-31,6317.609863
BTC,2018-11-01,6377.779785
BTC,2018-11-02,6388.439941
BTC,2018-11-03,6361.259766
BTC,2018-11-04,6376.129883
BTC,2018-11-05,6419.660156
BTC,2018-11-06,6461.009766
BTC,2018-11-07,6530.140137
BTC,2018-11-08,6453.720215
BTC,2018-11-09,6385.620117
BTC,2018-11-10,6409.220215
BTC,2018-11-11,6411.27002
BTC,2018-11-12,6371.27002
BTC,2018-11-13,6359.490234
BTC,2018-11-14,5738.350098
BTC,2018-11-15,5648.029785
BTC,2018-11-16,5575.549805
BTC,2018-11-17,5554.330078
BTC,2018-11-18,5623.540039
BTC,2018-11-19,4871.490234
BTC,2018-11-20,4451.870117
BTC,2018-11-21,4602.169922
BTC,2018-11-22,4365.939941
BTC,2018-11-23,4347.109863
BTC,2018-11-24,3880.76001
BTC,2018-11-25,4009.969971
BTC,2018-11-26,3779.129883
BTC,2018-11-27,3820.719971
BTC,2018-11-28,4257.419922
BTC,2018-11-29,4278.84668
BTC,2018-11-30,4017.268555
BTC,2018-12-01,4214.671875
BTC,2018-12-02,4139.87793
BTC,2018-12-03,3894.130859
BTC,2018-12-04,3956.893799
BTC,2018-12-05,3753.994873
BTC,2018-12-06,3521.101807
BTC,2018-12-07,3419.937256
BTC,2018-12-08,3476.114746
BTC,2018-12-09,3614.234375
BTC,2018-12-10,3502.656006
BTC,2018-12-11,3424.588135
BTC,2018-12-12,3486.950195
BTC,2018-12-13,3313.677246
BTC,2018-12-14,3242.484863
BTC,2018-12-15,3236.761719
BTC,2018-12-16,3252.839111
BTC,2018-12-17,3545.864746
BTC,2018-12-18,3696.059082
BTC,2018-12-19,3745.950684
BTC,2018-12-20,4134.441406
BTC,2018-12-21,3896.543701
BTC,2018-12-22,4014.182617
BTC,2018-12-23,3998.980225
BTC,2018-12-24,4078.599121
BTC,2018-12-25,3815.490723
BTC,2018-12-26,3857.297607
BTC,2018-12-27,3654.833496
BTC,2018-12-28,3923.918701
BTC,2018-12-29,3820.408691
BTC,2018-12-30,3865.952637
BTC,2018-12-31,3742.700439
BTC,2019-01-01,3843.52002
BTC,2019-01-02,3943.409424
BTC,2019-01-03,3836.741211
BTC,2019-01-04,3857.717529
BTC,2019-01-05,3845.19458
BTC,2019-01-06,4076.632568
BTC,2019-01-07,4025.248291
BTC,2019-01-08,4030.8479
BTC,2019-01-09,4035.296387
BTC,2019-01-10,3678.924561
BTC,2019-01-11,3687.365479
BTC,2019-01-12,3661.301025
BTC,2019-01-13,3552.953125
BTC,2019-01-14,3706.052246
BTC,2019-01-15,3630.675293
BTC,2019-01-16,3655.006836
BTC,2019-01-17,3678.563965
BTC,2019-01-18,3657.839355
BTC,2019-01-19,3728.568359
BTC,2019-01-20,3601.013672
BTC,2019-01-21,3576.032471
BTC,2019-01-22,3604.577148
BTC,2019-01-23,3585.123047
BTC,2019-01-24,3600.865479
BTC,2019-01-25,3599.765869
BTC,2019-01-26,3602.460449
BTC,2019-01-27,3583.96582
BTC,2019-01-28,3470.450439
BTC,2019-01-29,3448.116943
BTC,2019-01-30,3486.181641
BTC,2019-01-31,3457.792725
BTC,2019-02-01,3487.945313
BTC,2019-02-02,3521.060791
BTC,2019-02-03,3464.013428
BTC,2019-02-04,3459.154053
BTC,2019-02-05,3466.357422
BTC,2019-02-06,3413.767822
BTC,2019-02-07,3399.47168
BTC,2019-02-08,3666.780273
BTC,2019-02-09,3671.203613
BTC,2019-02-10,3690.188232
BTC,2019-02-11,3648.430664
BTC,2019-02-12,3653.528564
BTC,2019-02-13,3632.070557
BTC,2019-02-14,3616.880859
BTC,2019-02-15,3620.810791
BTC,2019-02-16,3629.787598
BTC,2019-02-17,3673.836182
BTC,2019-02-18,3915.714355
BTC,2019-02-19,3947.094482
BTC,2019-02-20,3999.820557
BTC,2019-02-21,3954.118164
BTC,2019-02-22,4005.526611
BTC,2019-02-23,4142.526855
BTC,2019-02-24,3810.42749
BTC,2019-02-25,3882.696289
BTC,2019-02-26,3854.35791
BTC,2019-02-27,3851.047363
BTC,2019-02-28,3854.7854
BTC,2019-03-01,3859.58374
BTC,2019-03-02,3864.415039
BTC,2019-03-03,3847.175781
BTC,2019-03-04,3761.557129
BTC,2019-03-05,3896.3750
BTC,2019-03-06,3903.942627
BTC,2019-03-07,3911.484375
BTC,2019-03-08,3901.131592
BTC,2019-03-09,3963.313721
BTC,2019-03-10,3951.599854
BTC,2019-03-11,3905.227295
BTC,2019-03-12,3909.15625
BTC,2019-03-13,3906.717285
BTC,2019-03-14,3924.369141
BTC,2019-03-15,3960.911133
BTC,2019-03-16,4048.72583
BTC,2019-03-17,4025.229004
BTC,2019-03-18,4032.507324
